#id #x0 #y0 #z0 #w0
1507 12.8834 17.5655 94.6203 95.0
1508 -7.94206 20.3005 -94.1422 -95.0
1508 13.4565 17.1411 94.6226 95.0
1509 -7.27522 20.5544 -94.1393 -95.0
1509 14.0154 16.6979 94.6247 95.0
1510 -6.60057 20.7862 -94.1363 -95.0
1510 14.5596 16.2368 94.6269 95.0
1511 -5.91879 20.9958 -94.1334 -95.0
1511 15.0884 15.7582 94.629 95.0
1512 -5.23041 21.1832 -94.1307 -95.0
1512 15.6014 15.2624 94.6311 95.0
1513 -4.53643 21.3481 -94.1278 -95.0
1513 16.0978 14.7501 94.6332 95.0
1514 -3.83747 21.4898 -94.125 -95.0
1514 16.5775 14.222 94.6352 95.0
1515 -3.13426 21.6091 -94.1222 -95.0
1515 17.0395 13.6783 94.6372 95.0
1516 -2.42774 21.7049 -94.1193 -95.0
1516 17.4835 13.1199 94.6393 95.0
1517 -1.71833 21.778 -94.1166 -95.0
1517 17.9091 12.547 94.6414 95.0
1518 -1.00702 21.8276 -94.1138 -95.0
1518 18.316 11.9608 94.6434 95.0
1519 -0.294511 21.8543 -94.1109 -95.0
1519 18.7033 11.3613 94.6455 95.0
1520 0.426714 21.844 -94.1442 -95.0
1520 19.0683 10.7432 94.613 95.0
1521 1.1391 21.8239 -94.1429 -95.0
1521 19.4157 10.1197 94.6135 95.0
1522 1.85035 21.7804 -94.1416 -95.0
1522 19.7426 9.4852 94.614 95.0
1523 2.56109 21.7129 -94.1406 -95.0
1523 20.0473 8.84115 94.6146 95.0
1524 3.26921 21.6222 -94.1396 -95.0
1524 20.3308 8.18739 94.6152 95.0
1525 3.97261 21.5095 -94.1386 -95.0
1525 20.5942 7.52372 94.6156 95.0
1526 4.67314 21.3728 -94.1376 -95.0
1526 20.8345 6.85276 94.6162 95.0
1527 5.36743 21.2144 -94.1365 -95.0
1527 21.054 6.17316 94.6165 95.0
1528 6.05747 21.0324 -94.1356 -95.0
1528 21.2501 5.48781 94.617 95.0
1529 6.74109 20.828 -94.1347 -95.0
1529 21.4237 4.79635 94.6175 95.0
1530 7.41747 20.6013 -94.1338 -95.0
1530 21.5747 4.0995 94.618 95.0
1531 8.08608 20.3528 -94.1329 -95.0
1531 21.7029 3.39804 94.6185 95.0
1532 8.74622 20.0826 -94.1321 -95.0
1532 21.8082 2.69264 94.6189 95.0
1533 9.39697 19.791 -94.1313 -95.0
1533 21.8904 1.98422 94.6195 95.0
1534 10.0379 19.4784 -94.1304 -95.0
1534 21.9493 1.27319 94.62 95.0
1535 10.668 19.145 -94.1295 -95.0
1535 21.9852 0.560763 94.6205 95.0
1536 21.291 -0.149452 -94.2061 -95.0
1536 11.0914 17.9253 94.6571 95.0
1537 21.2734 -0.838986 -94.2055 -95.0
1537 11.6768 17.5592 94.6579 95.0
1538 21.2332 -1.52765 -94.205 -95.0
1538 12.25 17.174 94.6588 95.0
1539 21.1713 -2.2159 -94.2044 -95.0
1539 12.8097 16.7719 94.6594 95.0
1540 21.086 -2.90026 -94.204 -95.0
1540 13.3568 16.3501 94.6602 95.0
1541 20.9786 -3.58133 -94.2036 -95.0
1541 13.8896 15.9103 94.661 95.0
1542 20.8495 -4.25998 -94.203 -95.0
1542 14.4075 15.455 94.6616 95.0
1543 20.6983 -4.93385 -94.2024 -95.0
1543 14.9101 14.9829 94.6622 95.0
1544 20.5246 -5.60083 -94.202 -95.0
1544 15.3976 14.4928 94.663 95.0
1545 20.3296 -6.26325 -94.2014 -95.0
1545 15.8684 13.9887 94.6636 95.0
1546 20.113 -6.91884 -94.2008 -95.0
1546 16.3226 13.4692 94.6642 95.0
1547 19.8751 -7.56683 -94.2003 -95.0
1547 16.7595 12.9352 94.6647 95.0
1548 19.6162 -8.20665 -94.1997 -95.0
1548 17.1788 12.3871 94.6653 95.0
1549 19.3366 -8.83756 -94.1991 -95.0
1549 17.58 11.8254 94.6659 95.0
1550 19.0365 -9.45892 -94.1984 -95.0
1550 17.9627 11.2507 94.6666 95.0
1551 18.7164 -10.07 -94.1978 -95.0
1551 18.3262 10.6638 94.6672 95.0
1552 18.3564 -10.6819 -94.2225 -95.0
1552 18.6766 10.0465 94.6431 95.0
1553 17.9965 -11.2701 -94.2211 -95.0
1553 19.0005 9.43646 94.6445 95.0
1554 17.6174 -11.8476 -94.2196 -95.0
1554 19.3044 8.8178 94.6456 95.0
1555 17.2198 -12.4108 -94.2184 -95.0
1555 19.5878 8.18764 94.6468 95.0
1556 16.8038 -12.9622 -94.217 -95.0
1556 19.8508 7.55019 94.648 95.0
1557 16.37 -13.4996 -94.2156 -95.0
1557 20.0928 6.90436 94.649 95.0
1558 15.9192 -14.0208 -94.2143 -95.0
1558 20.3132 6.24918 94.6503 95.0
1559 15.4513 -14.5285 -94.2129 -95.0
1559 20.5123 5.58871 94.6513 95.0
1560 14.9671 -15.0206 -94.2114 -95.0
1560 20.6897 4.92196 94.6524 95.0
1561 14.4671 -15.4964 -94.21 -95.0
1561 20.8453 4.24964 94.6534 95.0
1562 13.952 -15.9556 -94.2086 -95.0
1562 20.9788 3.5726 94.6546 95.0
1563 13.4219 -16.3975 -94.2071 -95.0
1563 21.0901 2.89135 94.6557 95.0
1564 12.8779 -16.8219 -94.2056 -95.0
1564 21.1791 2.20673 94.6568 95.0
1565 12.3204 -17.2282 -94.204 -95.0
1565 21.2454 1.51961 94.658 95.0
1566 11.7499 -17.6159 -94.2025 -95.0
1566 21.2895 0.830481 94.6591 95.0
1567 11.1673 -17.9848 -94.2008 -95.0
1567 21.3107 0.140355 94.6604 95.0
1568 10.5383 -18.3603 -94.2312 -95.0
1568 21.3031 -0.577884 94.6282 95.0
1569 9.93222 -18.6889 -94.2298 -95.0
1569 21.2782 -1.26766 94.6294 95.0
1570 9.31562 -18.9974 -94.2282 -95.0
1570 21.231 -1.95643 94.6306 95.0
1571 8.6885 -19.287 -94.2264 -95.0
1571 21.1619 -2.64198 94.6316 95.0
1572 8.05226 -19.5558 -94.2248 -95.0
1572 21.0705 -3.32496 94.6326 95.0
1573 7.40866 -19.8024 -94.2232 -95.0
1573 20.9559 -4.006 94.6338 95.0
1574 6.75634 -20.029 -94.2215 -95.0
1574 20.8201 -4.68163 94.6347 95.0
1575 6.09695 -20.2341 -94.2197 -95.0
1575 20.6622 -5.35271 94.6357 95.0
1576 5.43237 -20.4162 -94.2182 -95.0
1576 20.4814 -6.01942 94.637 95.0
1577 4.76128 -20.5779 -94.2164 -95.0
1577 20.2799 -6.67871 94.638 95.0
1578 4.08509 -20.7172 -94.2146 -95.0
1578 20.0571 -7.33121 94.639 95.0
1579 3.40491 -20.8346 -94.2128 -95.0
1579 19.8129 -7.97601 94.6402 95.0
1580 2.72123 -20.9296 -94.2109 -95.0
1580 19.5478 -8.61262 94.6413 95.0
1581 2.0348 -21.002 -94.209 -95.0
1581 19.262 -9.24023 94.6424 95.0
1582 1.34653 -21.0521 -94.2071 -95.0
1582 18.9559 -9.85831 94.6437 95.0
1583 0.657005 -21.0797 -94.2051 -95.0
1583 18.6296 -10.4659 94.6449 95.0
1584 -0.0283562 -21.0785 -94.2337 -95.0
1584 18.2756 -11.0745 94.6177 95.0
1585 -0.718288 -21.0612 -94.2319 -95.0
1585 17.9097 -11.6596 94.6189 95.0
1586 -1.4072 -21.0211 -94.2299 -95.0
1586 17.525 -12.2327 94.6201 95.0
1587 -2.09436 -20.9586 -94.228 -95.0
1587 17.1218 -12.7928 94.6214 95.0
1588 -2.77911 -20.8737 -94.2261 -95.0
1588 16.7003 -13.3393 94.6225 95.0
1589 -3.46079 -20.7665 -94.2241 -95.0
1589 16.2612 -13.8719 94.6237 95.0
1590 -4.14007 -20.6375 -94.222 -95.0
1590 15.8065 -14.3893 94.6248 95.0
1591 -4.81312 -20.486 -94.22 -95.0
1591 15.3335 -14.892 94.626 95.0
1592 -5.48095 -20.3125 -94.218 -95.0
1592 14.8443 -15.3791 94.6272 95.0
1593 -6.1426 -20.1173 -94.2161 -95.0
1593 14.3396 -15.8499 94.6285 95.0
1594 -6.79765 -19.9005 -94.214 -95.0
1594 13.8196 -16.3041 94.6298 95.0
1595 -7.44518 -19.6625 -94.212 -95.0
1595 13.2852 -16.7409 94.6312 95.0
1596 -8.08464 -19.4036 -94.2099 -95.0
1596 12.7366 -17.16 94.6325 95.0
1597 -8.71522 -19.1237 -94.2077 -95.0
1597 12.1748 -17.5611 94.6339 95.0
1598 -9.338 -18.8236 -94.2054 -95.0
1598 11.6018 -17.9434 94.6352 95.0
1599 -9.94908 -18.5033 -94.2031 -95.0
1599 11.0149 -18.3069 94.6367 95.0
1600 -10.5716 -18.1595 -94.2239 -95.0
1600 10.4034 -18.6721 94.6141 95.0
1601 -11.1602 -17.7995 -94.2222 -95.0
1601 9.79361 -18.9959 94.615 95.0
1602 -11.7367 -17.4202 -94.2206 -95.0
1602 9.17352 -19.2996 94.616 95.0
1603 -12.3005 -17.0223 -94.2188 -95.0
1603 8.54391 -19.5831 94.617 95.0
1604 -12.8511 -16.6062 -94.2171 -95.0
1604 7.90532 -19.8458 94.6179 95.0
1605 -13.3878 -16.1724 -94.2154 -95.0
1605 7.25861 -20.0874 94.619 95.0
1606 -13.9101 -15.7212 -94.2137 -95.0
1606 6.60431 -20.3078 94.6199 95.0
1607 -14.4174 -15.2533 -94.2119 -95.0
1607 5.94323 -20.5067 94.6209 95.0
1608 -14.9093 -14.7691 -94.2102 -95.0
1608 5.27607 -20.6839 94.622 95.0
1609 -15.3851 -14.2689 -94.2084 -95.0
1609 4.60346 -20.8393 94.623 95.0
1610 -15.8442 -13.7535 -94.2065 -95.0
1610 3.92621 -20.9727 94.6241 95.0
1611 -16.2865 -13.2234 -94.2048 -95.0
1611 3.24506 -21.0838 94.6252 95.0
1612 -16.7111 -12.6789 -94.2029 -95.0
1612 2.56055 -21.1727 94.6263 95.0
1613 -17.1178 -12.1209 -94.2009 -95.0
1613 1.87364 -21.2393 94.6275 95.0
1614 -17.5047 -11.5507 -94.1992 -95.0
1614 1.18353 -21.2825 94.6288 95.0
1615 -17.8743 -10.9673 -94.1973 -95.0
1615 0.493857 -21.3041 94.6301 95.0
1616 -18.2247 -10.3504 -94.2015 -95.0
1616 -0.203274 -21.2994 94.6247 95.0
1617 -18.5551 -9.7438 -94.2009 -95.0
1617 -0.892949 -21.2756 94.6245 95.0
1618 -18.864 -9.12766 -94.2006 -95.0
1618 -1.5828 -21.2285 94.6246 95.0
1619 -19.154 -8.50052 -94.2 -95.0
1619 -2.2694 -21.1599 94.6244 95.0
1620 -19.4221 -7.86535 -94.1995 -95.0
1620 -2.95449 -21.0678 94.6245 95.0
1621 -19.6707 -7.22058 -94.1989 -95.0
1621 -3.63506 -20.9546 94.6243 95.0
1622 -19.897 -6.56912 -94.1985 -95.0
1622 -4.31261 -20.8181 94.6245 95.0
1623 -20.103 -5.90942 -94.1978 -95.0
1623 -4.98404 -20.6608 94.6244 95.0
1624 -20.2862 -5.24441 -94.1973 -95.0
1624 -5.65121 -20.4806 94.6245 95.0
1625 -20.4477 -4.57366 -94.1968 -95.0
1625 -6.31192 -20.2785 94.6246 95.0
1626 -20.5883 -3.89673 -94.1962 -95.0
1626 -6.96466 -20.0565 94.6246 95.0
1627 -20.7059 -3.21686 -94.1956 -95.0
1627 -7.6107 -19.8119 94.6248 95.0
1628 -20.801 -2.53322 -94.1951 -95.0
1628 -8.24845 -19.5466 94.6249 95.0
1629 -20.8739 -1.84685 -94.1945 -95.0
1629 -8.87712 -19.2606 94.6251 95.0
1630 -20.9244 -1.15846 -94.194 -95.0
1630 -9.49581 -18.9541 94.6252 95.0
1631 -20.9524 -0.468638 -94.1934 -95.0
1631 -10.1044 -18.628 94.6254 95.0
1632 -20.9668 0.222258 -94.1924 -95.0
1632 -10.7136 -18.2719 94.6272 95.0
1633 -20.949 0.911177 -94.1912 -95.0
1633 -11.2996 -17.905 94.6284 95.0
1634 -20.9093 1.60071 -94.1898 -95.0
1634 -11.8725 -17.5209 94.6294 95.0
1635 -20.8474 2.28863 -94.1883 -95.0
1635 -12.4324 -17.1182 94.6305 95.0
1636 -20.7624 2.97277 -94.1871 -95.0
1636 -12.9796 -16.6962 94.6317 95.0
1637 -20.6555 3.65537 -94.1857 -95.0
1637 -13.5121 -16.2582 94.6327 95.0
1638 -20.5262 4.33276 -94.1845 -95.0
1638 -14.0304 -15.8014 94.6339 95.0
1639 -20.3752 5.0071 -94.1832 -95.0
1639 -14.533 -15.3297 94.635 95.0
1640 -20.2019 5.67474 -94.1819 -95.0
1640 -15.0203 -14.8403 94.6363 95.0
1641 -20.0067 6.33648 -94.1807 -95.0
1641 -15.4915 -14.3355 94.6375 95.0
1642 -19.7902 6.99168 -94.1795 -95.0
1642 -15.9458 -13.8155 94.6387 95.0
1643 -19.5524 7.63949 -94.1782 -95.0
1643 -16.3828 -13.2811 94.64 95.0
1644 -19.2936 8.27927 -94.177 -95.0
1644 -16.8022 -12.7329 94.6412 95.0
1645 -19.014 8.91035 -94.1758 -95.0
1645 -17.2034 -12.1714 94.6424 95.0
1646 -18.714 9.53212 -94.1745 -95.0
1646 -17.586 -11.5971 94.6437 95.0
1647 -18.3939 10.1438 -94.1733 -95.0
1647 -17.9497 -11.0108 94.6449 95.0
1648 -18.047 10.7646 -94.1843 -95.0
1648 -18.2962 -10.3932 94.6339 95.0
1649 -17.6868 11.3526 -94.1826 -95.0
1649 -18.6204 -9.78281 94.6358 95.0
1650 -17.3077 11.9302 -94.1807 -95.0
1650 -18.9245 -9.16398 94.6377 95.0
1651 -16.9101 12.4936 -94.1791 -95.0
1651 -19.2081 -8.53397 94.6397 95.0
1652 -16.4944 13.0438 -94.1775 -95.0
1652 -19.4708 -7.89518 94.6417 95.0
1653 -16.0607 13.5803 -94.1759 -95.0
1653 -19.7127 -7.2481 94.6437 95.0
1654 -15.6096 14.104 -94.1742 -95.0
1654 -19.9336 -6.59537 94.6454 95.0
1655 -15.1418 14.6112 -94.1726 -95.0
1655 -20.1328 -5.93416 94.6474 95.0
1656 -14.6578 15.103 -94.1711 -95.0
1656 -20.31 -5.26696 94.6493 95.0
1657 -14.1579 15.5788 -94.1696 -95.0
1657 -20.4655 -4.59437 94.6512 95.0
1658 -13.6426 16.0381 -94.1679 -95.0
1658 -20.5992 -3.91708 94.6531 95.0
1659 -13.1128 16.4804 -94.1664 -95.0
1659 -20.7104 -3.23602 94.655 95.0
1660 -12.5685 16.9053 -94.1649 -95.0
1660 -20.7995 -2.5517 94.6569 95.0
1661 -12.0115 17.3108 -94.1636 -95.0
1661 -20.8655 -1.86341 94.659 95.0
1662 -11.4406 17.6993 -94.162 -95.0
1662 -20.9098 -1.17494 94.661 95.0
1663 -10.8575 18.0693 -94.1604 -95.0
1663 -20.9315 -0.485504 94.6628 95.0
1664 -10.2401 18.4416 -94.1784 -95.0
1664 -20.9299 0.230784 94.6446 95.0
1665 -9.63333 18.7718 -94.1767 -95.0
1665 -20.9059 0.919763 94.6465 95.0
1666 -9.01709 19.0809 -94.1754 -95.0
1666 -20.8585 1.60892 94.6486 95.0
1667 -8.39008 19.371 -94.1739 -95.0
1667 -20.7895 2.2946 94.6505 95.0
1668 -7.75483 19.6392 -94.1726 -95.0
1668 -20.6974 2.97901 94.6526 95.0
1669 -7.10996 19.8878 -94.1711 -95.0
1669 -20.584 3.65879 94.6543 95.0
1670 -6.45836 20.1141 -94.1699 -95.0
1670 -20.4474 4.33567 94.6563 95.0
1671 -5.79978 20.3191 -94.1687 -95.0
1671 -20.2888 5.00752 94.6583 95.0
1672 -5.13475 20.5025 -94.1675 -95.0
1672 -20.1084 5.67391 94.6603 95.0
1673 -4.46295 20.6654 -94.166 -95.0
1673 -19.9076 6.33284 94.662 95.0
1674 -3.78729 20.8049 -94.1649 -95.0
1674 -19.6843 6.98587 94.6639 95.0
1675 -3.10724 20.9224 -94.1637 -95.0
1675 -19.4398 7.63136 94.6659 95.0
1676 -2.42384 21.0178 -94.1625 -95.0
1676 -19.1744 8.26841 94.6677 95.0
1677 -1.73762 21.091 -94.1614 -95.0
1677 -18.8882 8.89641 94.6696 95.0
1678 -1.04938 21.1416 -94.1602 -95.0
1678 -18.5818 9.51464 94.6716 95.0
1679 -0.359826 21.1698 -94.159 -95.0
1679 -18.2554 10.1224 94.6734 95.0
1680 0.351794 21.1617 -94.1784 -95.0
1680 -17.901 10.7483 94.656 95.0
1681 1.04159 21.1439 -94.1775 -95.0
1681 -17.5346 11.3333 94.6575 95.0
1682 1.73202 21.1045 -94.1765 -95.0
1682 -17.1508 11.9053 94.6589 95.0
1683 2.41935 21.0416 -94.1758 -95.0
1683 -16.7471 12.4652 94.6604 95.0
1684 3.10425 20.9567 -94.175 -95.0
1684 -16.3252 13.0115 94.6618 95.0
1685 3.78609 20.8492 -94.1744 -95.0
1685 -15.8859 13.5438 94.6632 95.0
1686 4.46401 20.7196 -94.1737 -95.0
1686 -15.4294 14.0614 94.6647 95.0
1687 5.13585 20.5673 -94.1732 -95.0
1687 -14.9547 14.5643 94.6662 95.0
1688 5.80391 20.3938 -94.1727 -95.0
1688 -14.4653 15.051 94.6675 95.0
1689 6.46598 20.1986 -94.1721 -95.0
1689 -13.9604 15.5214 94.6689 95.0
1690 7.12125 19.9816 -94.1715 -95.0
1690 -13.4405 15.9752 94.6701 95.0
1691 7.76922 19.7435 -94.1709 -95.0
1691 -12.9058 16.4115 94.6715 95.0
1692 8.40896 19.4843 -94.1704 -95.0
1692 -12.3574 16.8303 94.6728 95.0
1693 9.0399 19.2043 -94.1698 -95.0
1693 -11.7955 17.2311 94.674 95.0
1694 9.66139 18.9039 -94.1693 -95.0
1694 -11.2208 17.6131 94.6753 95.0
1695 10.2727 18.5833 -94.1688 -95.0
1695 -10.6339 17.9763 94.6764 95.0
1696 10.892 18.2379 -94.1863 -95.0
1696 -10.0166 18.3285 94.6597 95.0
1697 11.4807 17.8776 -94.1859 -95.0
1697 -9.40726 18.6516 94.6609 95.0
1698 12.0573 17.4983 -94.1853 -95.0
1698 -8.78752 18.9549 94.6621 95.0
1699 12.6211 17.1003 -94.1849 -95.0
1699 -8.15831 19.2377 94.6633 95.0
1700 13.1717 16.6842 -94.1846 -95.0
1700 -7.52009 19.4998 94.6644 95.0
1701 13.7083 16.2502 -94.1841 -95.0
1701 -6.87368 19.741 94.6655 95.0
1702 14.2305 15.799 -94.1838 -95.0
1702 -6.21966 19.9608 94.6666 95.0
1703 14.739 15.3305 -94.1833 -95.0
1703 -5.56043 20.1597 94.6675 95.0
1704 15.2306 14.8462 -94.183 -95.0
1704 -4.89337 20.3364 94.6684 95.0
1705 15.7059 14.3461 -94.1827 -95.0
1705 -4.2209 20.4913 94.6695 95.0
1706 16.1646 13.8307 -94.1825 -95.0
1706 -3.54362 20.6241 94.6705 95.0
1707 16.6061 13.3006 -94.1822 -95.0
1707 -2.86234 20.7348 94.6714 95.0
1708 17.0301 12.7564 -94.182 -95.0
1708 -2.17774 20.8232 94.6724 95.0
1709 17.4376 12.1981 -94.1816 -95.0
1709 -1.49218 20.8897 94.6732 95.0
1710 17.825 11.6274 -94.1813 -95.0
1710 -0.803206 20.933 94.6741 95.0
1711 18.1935 11.0445 -94.1811 -95.0
1711 -0.113093 20.9539 94.6751 95.0
1712 18.5544 10.4255 -94.1969 -95.0
1712 0.592633 20.9471 94.6593 95.0
1713 18.8832 9.81916 -94.1965 -95.0
1713 1.28283 20.9224 94.6605 95.0
1714 19.1923 9.2027 -94.196 -95.0
1714 1.97193 20.8749 94.6616 95.0
1715 19.4821 8.57536 -94.1955 -95.0
1715 2.6579 20.806 94.6625 95.0
1716 19.75 7.94019 -94.1951 -95.0
1716 3.34241 20.7136 94.6637 95.0
1717 19.9982 7.29537 -94.1946 -95.0
1717 4.02263 20.6 94.6646 95.0
1718 20.2238 6.64408 -94.1942 -95.0
1718 4.69975 20.4629 94.6656 95.0
1719 20.4293 5.98467 -94.1938 -95.0
1719 5.37107 20.3049 94.6664 95.0
1720 20.613 5.31888 -94.1933 -95.0
1720 6.03701 20.1251 94.6673 95.0
1721 20.7737 4.64871 -94.193 -95.0
1721 6.6979 19.9223 94.6682 95.0
1722 20.9135 3.97264 -94.1926 -95.0
1722 7.3507 19.6992 94.669 95.0
1723 21.0309 3.29236 -94.1921 -95.0
1723 7.99592 19.4548 94.6699 95.0
1724 21.1262 2.60874 -94.1917 -95.0
1724 8.63279 19.1893 94.6707 95.0
1725 21.1988 1.92227 -94.1913 -95.0
1725 9.26096 18.9031 94.6715 95.0
1726 21.2491 1.23411 -94.1909 -95.0
1726 9.87928 18.5965 94.6723 95.0
1727 21.2768 0.544649 -94.1903 -95.0
1727 10.4874 18.2698 94.6731 95.0
1728 10.6171 17.6206 -94.2293 -95.0
1728 20.6385 -0.179826 94.6693 95.0
1729 11.1854 17.2701 -94.2284 -95.0
1729 20.6276 -0.848057 94.67 95.0
1730 11.7419 16.9013 -94.2275 -95.0
1730 20.5951 -1.51548 94.6705 95.0
1731 12.2868 16.513 -94.2267 -95.0
1731 20.54 -2.18023 94.6713 95.0
1732 12.8179 16.1088 -94.2258 -95.0
1732 20.4639 -2.84444 94.6718 95.0
1733 13.3361 15.6861 -94.2251 -95.0
1733 20.3657 -3.50435 94.6725 95.0
1734 13.8397 15.2484 -94.2242 -95.0
1734 20.2465 -4.16239 94.673 95.0
1735 14.3294 14.793 -94.2236 -95.0
1735 20.1054 -4.81465 94.6736 95.0
1736 14.8035 14.3219 -94.2229 -95.0
1736 19.9433 -5.46211 94.6743 95.0
1737 15.2623 13.8357 -94.2222 -95.0
1737 19.7599 -6.1041 94.675 95.0
1738 15.7047 13.3349 -94.2216 -95.0
1738 19.5559 -6.73974 94.6756 95.0
1739 16.1307 12.82 -94.2209 -95.0
1739 19.3311 -7.36862 94.6763 95.0
1740 16.5395 12.2916 -94.2202 -95.0
1740 19.0861 -7.98984 94.677 95.0
1741 16.9307 11.7503 -94.2195 -95.0
1741 18.8209 -8.60288 94.6777 95.0
1742 17.3042 11.1966 -94.2188 -95.0
1742 18.5358 -9.20701 94.6784 95.0
1743 17.6593 10.6311 -94.2181 -95.0
1743 18.2311 -9.80168 94.6791 95.0
1744 18.0079 10.0331 -94.2368 -95.0
1744 17.8891 -10.4073 94.6604 95.0
1745 18.3247 9.44525 -94.2362 -95.0
1745 17.5453 -10.9806 94.661 95.0
1746 18.6221 8.84762 -94.2356 -95.0
1746 17.1831 -11.5424 94.6616 95.0
1747 18.8998 8.239 -94.2352 -95.0
1747 16.8028 -12.0906 94.6624 95.0
1748 19.1575 7.62341 -94.2346 -95.0
1748 16.4047 -12.6278 94.663 95.0
1749 19.395 6.99818 -94.2343 -95.0
1749 15.9894 -13.1502 94.6637 95.0
1750 19.6119 6.36563 -94.2339 -95.0
1750 15.5571 -13.6588 94.6645 95.0
1751 19.8084 5.72804 -94.2333 -95.0
1751 15.1082 -14.1548 94.6651 95.0
1752 19.9835 5.08296 -94.2329 -95.0
1752 14.6437 -14.6344 94.6657 95.0
1753 20.1375 4.43255 -94.2325 -95.0
1753 14.1637 -15.0985 94.6665 95.0
1754 20.2701 3.7776 -94.2321 -95.0
1754 13.6689 -15.547 94.6673 95.0
1755 20.3814 3.11871 -94.2317 -95.0
1755 13.1596 -15.9791 94.6681 95.0
1756 20.4713 2.4566 -94.2313 -95.0
1756 12.6363 -16.3944 94.6689 95.0
1757 20.5393 1.79213 -94.2307 -95.0
1757 12.0999 -16.7925 94.6697 95.0
1758 20.5857 1.12579 -94.2302 -95.0
1758 11.5507 -17.173 94.6706 95.0
1759 20.6105 0.45832 -94.2297 -95.0
1759 10.9891 -17.5353 94.6715 95.0
1760 20.6174 -0.228872 -94.2387 -95.0
1760 10.4124 -17.8943 94.6629 95.0
1761 20.5979 -0.896362 -94.2389 -95.0
1761 9.82792 -18.2192 94.6629 95.0
1762 20.5567 -1.56268 -94.2392 -95.0
1762 9.23314 -18.5249 94.663 95.0
1763 20.4929 -2.22869 -94.2397 -95.0
1763 8.6295 -18.8097 94.6633 95.0
1764 20.4084 -2.89087 -94.24 -95.0
1764 8.01596 -19.0761 94.6634 95.0
1765 20.3024 -3.5499 -94.2402 -95.0
1765 7.39378 -19.3223 94.6634 95.0
1766 20.174 -4.20619 -94.2407 -95.0
1766 6.76505 -19.5468 94.6637 95.0
1767 20.0253 -4.85683 -94.2409 -95.0
1767 6.12808 -19.752 94.6639 95.0
1768 19.8544 -5.50329 -94.2413 -95.0
1768 5.48596 -19.9351 94.6641 95.0
1769 19.6624 -6.14371 -94.2417 -95.0
1769 4.83816 -20.0973 94.6645 95.0
1770 19.451 -6.77646 -94.2419 -95.0
1770 4.18415 -20.2393 94.6647 95.0
1771 19.2179 -7.403 -94.2422 -95.0
1771 3.52692 -20.3588 94.665 95.0
1772 18.9644 -8.02151 -94.2425 -95.0
1772 2.8662 -20.4569 94.6655 95.0
1773 18.6909 -8.63146 -94.2428 -95.0
1773 2.20249 -20.5333 94.6658 95.0
1774 18.399 -9.2311 -94.2429 -95.0
1774 1.53536 -20.5891 94.6661 95.0
1775 18.0864 -9.82177 -94.2432 -95.0
1775 0.867983 -20.622 94.6666 95.0
1776 17.7323 -10.4221 -94.2439 -95.0
1776 0.170731 -20.6287 94.6673 95.0
1777 17.3812 -10.9905 -94.2448 -95.0
1777 -0.4974 -20.6171 94.667 95.0
1778 17.0118 -11.5471 -94.2457 -95.0
1778 -1.16476 -20.5839 94.6669 95.0
1779 16.6243 -12.0914 -94.2465 -95.0
1779 -1.83087 -20.5288 94.6667 95.0
1780 16.2194 -12.6229 -94.2474 -95.0
1780 -2.49477 -20.4519 94.6666 95.0
1781 15.7974 -13.1407 -94.2481 -95.0
1781 -3.15576 -20.3535 94.6665 95.0
1782 15.3585 -13.6442 -94.249 -95.0
1782 -3.8133 -20.2336 94.6664 95.0
1783 14.9036 -14.1335 -94.2497 -95.0
1783 -4.46661 -20.0921 94.6663 95.0
1784 14.433 -14.6075 -94.2505 -95.0
1784 -5.11484 -19.9295 94.6663 95.0
1785 13.9471 -15.0657 -94.2512 -95.0
1785 -5.75752 -19.7459 94.6664 95.0
1786 13.4465 -15.5082 -94.2519 -95.0
1786 -6.39394 -19.5412 94.6663 95.0
1787 12.9318 -15.9337 -94.2526 -95.0
1787 -7.02321 -19.3161 94.6664 95.0
1788 12.4018 -16.3427 -94.2534 -95.0
1788 -7.64323 -19.07 94.6666 95.0
1789 11.8604 -16.7337 -94.254 -95.0
1789 -8.25645 -18.8041 94.6666 95.0
1790 11.3065 -17.1071 -94.2547 -95.0
1790 -8.86072 -18.5183 94.6667 95.0
1791 10.7407 -17.4621 -94.2552 -95.0
1791 -9.4553 -18.2129 94.6668 95.0
1792 10.15 -17.8059 -94.2642 -95.0
1792 -10.05 -17.8779 94.659 95.0
1793 9.56185 -18.1227 -94.2631 -95.0
1793 -10.623 -17.5343 94.6607 95.0
1794 8.96218 -18.42 -94.2624 -95.0
1794 -11.1828 -17.172 94.6626 95.0
1795 8.35467 -18.6978 -94.2614 -95.0
1795 -11.7321 -16.7916 94.6642 95.0
1796 7.73839 -18.9556 -94.2605 -95.0
1796 -12.2686 -16.3934 94.6659 95.0
1797 7.11401 -19.1931 -94.2594 -95.0
1797 -12.7918 -15.9779 94.6676 95.0
1798 6.48218 -19.4099 -94.2584 -95.0
1798 -13.3012 -15.5457 94.6694 95.0
1799 5.8435 -19.6062 -94.2574 -95.0
1799 -13.7961 -15.097 94.671 95.0
1800 5.19885 -19.7813 -94.2564 -95.0
1800 -14.276 -14.6325 94.6728 95.0
1801 4.54859 -19.9354 -94.2552 -95.0
1801 -14.7406 -14.1524 94.6746 95.0
1802 3.89371 -20.0681 -94.2542 -95.0
1802 -15.1891 -13.6575 94.6764 95.0
